Name,Created at,Cancelled at,Lineitem name,Lineitem quantity,Lineitem price,Lineitem discount,Financial Status,Fulfillment Status,Subtotal,Total Discount,Shipping,Taxes,Total,Currency,Customer Email,Billing Name,Shipping Province,Shipping Country
#1507,2025-03-23 17:15:00,,Premium Tee 02,3,28.0,0.0,paid,fulfilled,133.0,0.0,4.99,11.37,149.36,USD,kqhrusfoxd124@hotmail.com,Customer 1124,IL,United States
#2454,2025-08-06 14:15:00,,Repair Eye Gel G,2,45.0,19.24,paid,fulfilled,90.0,19.24,6.99,5.11,82.86,USD,ffajflxjvq147@gmail.com,Customer 1147,QC,Canada
#2780,2025-01-20 10:09:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,22.0,0.0,0.0,1.93,23.93,USD,wendeg147@yahoo.com,Customer 1147,CA,United States
#1173,2025-07-12 23:39:00,,Socks 3-Pack,3,14.0,4.3,paid,fulfilled,97.0,11.2,0.0,5.64,91.44,USD,nxphqohsaz8@yahoo.com,Customer 8,WA,United States
#3300,2025-08-20 08:57:00,,Shorts 01,2,35.0,10.02,paid,fulfilled,120.0,16.41,0.0,9.12,112.71,USD,rhtqmfrxxt147@hotmail.com,Customer 1147,IL,United States
#2108,2025-06-09 17:10:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,79.0,0.0,6.99,13.56,99.55,USD,xcikkjseyv147@brand.com,Customer 1147,VIC,Australia
#1692,2025-07-19 22:30:00,,Hydra Cream B,4,49.0,12.0,paid,fulfilled,196.0,12.0,4.99,32.88,221.87,USD,qugxdbd8@hotmail.com,Customer 8,NSW,Australia
#1788,2025-06-17 08:24:00,,Hydra Cream B,1,49.0,0.0,paid,unfulfilled,133.0,0.0,0.0,12.0,145.0,USD,yoegxudmde8@gmail.com,Customer 8,CA,United States
#1375,2025-02-14 02:04:00,,Classic Tee 01,1,22.0,0.0,paid,partial,22.0,0.0,0.0,1.51,23.51,USD,idmqlsgxah8@gmail.com,Customer 8,FL,United States
#1525,2025-06-23 20:28:00,,Repair Eye Gel G,2,45.0,1.87,paid,partial,139.0,3.28,0.0,9.36,145.08,USD,tcqakq8@gmail.com,Customer 8,ON,Canada
#1335,2025-03-27 05:14:00,,Socks 3-Pack,3,14.0,3.09,paid,fulfilled,96.0,6.99,4.99,8.75,102.75,USD,zkyouhv384@gmail.com,Customer 384,NY,United States
#1807,2025-01-22 06:37:00,,Hoodie 01,1,55.0,8.07,paid,fulfilled,312.0,49.31,0.0,23.2,285.89,USD,sfqcgmkgnl8@brand.com,Customer 8,WA,United States
#2755,2025-06-19 09:58:00,,Foam Cleanser F,3,21.0,1.19,paid,fulfilled,157.0,2.8,0.0,12.53,166.73,USD,sqmgdz384@hotmail.com,Customer 384,WA,United States
#2244,2024-10-20 23:40:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,88.0,0.0,9.99,7.09,105.08,USD,ommnrclq8@brand.com,Customer 8,NY,United States
#3040,2025-06-10 01:45:00,,Clarifying Toner X,1,25.0,0.0,paid,fulfilled,183.0,0.0,6.99,15.24,205.23,USD,lvqnktlsxe8@gmail.com,Customer 8,QC,Canada
#1256,2025-01-08 19:08:00,,Hoodie 01,2,55.0,0.0,paid,fulfilled,217.0,0.0,0.0,17.55,234.55,USD,hprpwu8@brand.com,Customer 8,FL,United States
#2015,2024-10-09 05:53:00,,Premium Tee 02,1,28.0,0.0,refunded,fulfilled,50.0,0.0,6.99,6.29,0.0,USD,vbcxocez8@yahoo.com,Customer 8,NSW,Australia
#2378,2025-05-01 02:21:00,,Foam Cleanser F,1,21.0,3.63,paid,fulfilled,59.0,10.17,0.0,3.21,52.04,USD,nvjywzeegg8@brand.com,Customer 8,WA,United States
#3203,2025-03-22 21:14:00,,Socks 3-Pack,1,14.0,2.95,paid,fulfilled,14.0,2.95,0.0,0.95,12.0,USD,qoblcpmn147@gmail.com,Customer 1147,FL,United States
#1405,2024-10-03 23:42:00,,Repair Eye Gel G,1,45.0,3.42,paid,fulfilled,295.0,19.49,6.99,20.78,303.28,USD,xpkxuri8@hotmail.com,Customer 8,TX,United States
#1937,2025-05-21 01:57:00,,Socks 3-Pack,2,14.0,1.01,paid,unfulfilled,63.0,2.06,0.0,5.91,66.85,USD,llupsg8@yahoo.com,Customer 8,NSW,Australia
#3393,2025-03-17 12:48:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,316.0,0.0,0.0,26.34,342.34,USD,ahnldgc384@gmail.com,Customer 384,QC,Canada
#2635,2025-01-30 23:42:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,73.0,0.0,6.99,5.95,85.94,USD,hczwdwwc243@gmail.com,Customer 1243,WA,United States
#2066,2025-01-26 18:23:00,,Glow Oil L,1,35.0,6.64,paid,fulfilled,35.0,6.64,4.99,3.11,36.46,USD,xbdnvb147@brand.com,Customer 1147,TX,United States
#1564,2025-03-26 01:01:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,22.0,0.0,0.0,1.55,23.55,USD,yzdlzenp8@brand.com,Customer 8,WA,United States
#2541,2024-11-25 02:51:00,,Cap 01,2,19.0,0.0,paid,fulfilled,221.0,0.0,0.0,19.86,240.86,USD,etaionyud147@hotmail.com,Customer 1147,IL,United States
#1882,2024-11-07 09:48:00,,Clarifying Toner X,2,25.0,2.54,paid,fulfilled,95.0,5.03,6.99,8.57,105.53,USD,tauyjsr147@gmail.com,Customer 1147,CA,United States
#2840,2024-09-30 21:45:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,21.0,0.0,4.99,2.41,28.4,USD,msbomlytd384@brand.com,Customer 384,FL,United States
#2739,2025-07-15 03:53:00,,Repair Eye Gel G,1,45.0,0.0,partially_refunded,fulfilled,318.0,0.0,0.0,35.95,211.33,USD,pwjedxw147@brand.com,Customer 1147,NSW,Australia
#3177,2024-09-18 04:01:00,,Cap 01,1,19.0,0.0,paid,fulfilled,83.0,0.0,0.0,16.35,99.35,USD,xfvzhdnsu384@gmail.com,Customer 384,NSW,Australia
#2246,2025-01-23 05:25:00,,Classic Tee 01,1,22.0,0.0,paid,partial,61.0,0.0,4.99,5.17,71.16,USD,mmlqjxo8@gmail.com,Customer 8,CA,United States
#2100,2025-06-18 04:02:00,,Premium Tee 02,1,28.0,4.33,paid,fulfilled,126.0,16.41,0.0,8.56,118.15,USD,wybwneka8@gmail.com,Customer 8,TX,United States
#1935,2024-12-10 14:16:00,,Shorts 01,3,35.0,0.0,paid,unfulfilled,162.0,0.0,0.0,13.09,175.09,USD,qvjzof147@yahoo.com,Customer 1147,QC,Canada
#2594,2024-10-27 16:14:00,,Radiance Serum A,1,39.0,3.6,paid,fulfilled,39.0,3.6,0.0,2.75,38.15,USD,uhjwww147@gmail.com,Customer 1147,ON,Canada
#2874,2025-07-19 05:34:00,,Hoodie 01,1,55.0,4.75,paid,partial,84.0,6.65,0.0,7.26,84.61,USD,okfaymttjz8@gmail.com,Customer 8,NY,United States
#2130,2025-08-25 17:25:00,,Leggings 01,1,49.0,0.0,partially_refunded,fulfilled,207.0,0.0,0.0,16.78,119.42,USD,pbnorgg147@yahoo.com,Customer 1147,QC,Canada
#2500,2025-01-22 02:36:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,75.0,0.0,0.0,5.45,80.45,USD,vvdatzohk384@brand.com,Customer 384,ON,Canada
#2953,2025-08-25 08:43:00,,Cap 01,1,19.0,0.0,paid,fulfilled,152.0,0.0,6.99,23.13,182.12,USD,kispcyib384@gmail.com,Customer 384,VIC,Australia
#1292,2025-02-22 19:51:00,,Radiance Serum A,1,39.0,19.2,paid,fulfilled,182.0,73.17,6.99,11.1,126.92,USD,broxip8@hotmail.com,Customer 8,ENG,United Kingdom
#1179,2025-03-02 23:12:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,98.0,0.0,4.99,8.29,111.28,USD,xyelqo147@brand.com,Customer 1147,NY,United States
#1340,2025-08-08 14:05:00,,Glow Oil L,1,35.0,6.91,paid,fulfilled,84.0,14.95,0.0,5.88,74.93,USD,mxltfm147@brand.com,Customer 1147,QC,Canada
#1861,2024-12-22 13:26:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,203.0,0.0,4.99,12.81,220.8,USD,dhvzcaxicq147@gmail.com,Customer 1147,CA,United States
#3492,2025-04-15 03:18:00,,Radiance Serum A,2,39.0,11.25,paid,fulfilled,157.0,22.43,0.0,11.71,146.28,USD,joseov147@yahoo.com,Customer 1147,TX,United States
#1713,2025-01-10 15:53:00,,Cap 01,1,19.0,0.0,paid,fulfilled,54.0,0.0,6.99,5.07,66.06,USD,nlfkqwmcpp8@yahoo.com,Customer 8,WA,United States
#2327,2025-01-28 16:46:00,,Clarifying Toner X,1,25.0,3.47,paid,fulfilled,363.0,46.36,4.99,29.99,351.62,USD,rcdvuhvmli384@yahoo.com,Customer 384,BC,Canada
#3144,2025-02-16 22:35:00,,Light Jacket 01,1,79.0,12.54,paid,fulfilled,79.0,12.54,4.99,5.99,77.44,USD,peiddjoyho147@brand.com,Customer 1147,QC,Canada
#3275,2025-06-09 13:13:00,,Foam Cleanser F,1,21.0,0.0,paid,unfulfilled,21.0,0.0,6.99,1.97,29.96,USD,wwfblpe147@brand.com,Customer 1147,BC,Canada
#2202,2025-08-22 07:28:00,,Light Jacket 01,1,79.0,0.0,paid,partial,79.0,0.0,4.99,6.36,90.35,USD,tpoizctnsg147@gmail.com,Customer 1147,TX,United States
#2009,2025-02-16 15:51:00,,Glow Oil L,2,35.0,0.0,refunded,partial,99.0,0.0,6.99,11.69,0.0,USD,kicwpqiqb147@gmail.com,Customer 1147,VIC,Australia
#2438,2025-03-01 11:14:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,49.0,0.0,0.0,8.74,57.74,USD,iwwdvywupv147@gmail.com,Customer 1147,NSW,Australia
#2753,2025-08-13 08:10:00,,Hydra Cream B,1,49.0,0.0,paid,partial,163.0,0.0,4.99,10.53,178.52,USD,tvwddx147@gmail.com,Customer 1147,FL,United States
#1280,2025-01-09 02:39:00,,Shorts 01,1,35.0,0.66,partially_refunded,fulfilled,35.0,0.66,4.99,2.53,32.39,USD,tgovyuna147@hotmail.com,Customer 1147,BC,Canada
#3088,2024-12-20 00:41:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,227.0,0.0,0.0,15.5,242.5,USD,mtbbukoxrs877@hotmail.com,Customer 877,CA,United States
#2927,2025-01-10 10:12:00,,Classic Tee 01,1,22.0,4.46,paid,unfulfilled,22.0,4.46,6.99,2.32,26.85,USD,lfovwyv8@gmail.com,Customer 8,FL,United States
#2241,2025-02-03 14:23:00,,Socks 3-Pack,1,14.0,0.0,paid,fulfilled,14.0,0.0,4.99,1.16,20.15,USD,emmwbtu124@brand.com,Customer 1124,WA,United States
#2657,2024-11-10 11:44:00,,Glow Oil L,1,35.0,3.81,paid,partial,74.0,8.76,6.99,4.53,76.76,USD,kbojfh8@brand.com,Customer 8,IL,United States
#2634,2025-01-08 00:08:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,49.0,0.0,0.0,3.03,52.03,USD,aqwtku8@yahoo.com,Customer 8,ON,Canada
#2603,2025-04-17 12:05:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,160.0,0.0,0.0,14.08,174.08,USD,ztlenrmgu8@hotmail.com,Customer 8,TX,United States
#1165,2025-03-08 12:03:00,,Cap 01,1,19.0,0.0,partially_refunded,unfulfilled,19.0,0.0,6.99,2.27,24.17,USD,drqnsex243@brand.com,Customer 1243,IL,United States
#2252,2025-07-19 21:36:00,,Light Jacket 01,1,79.0,16.87,paid,fulfilled,114.0,25.61,0.0,7.76,96.15,USD,tdnzetgrfz147@gmail.com,Customer 1147,TX,United States
#3345,2025-08-15 13:33:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,167.0,0.0,0.0,13.82,180.82,USD,ugtuqnzhi147@hotmail.com,Customer 1147,ON,Canada
#1783,2024-12-16 05:55:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,203.0,0.0,4.99,17.25,225.24,USD,hzzwmnqyr366@gmail.com,Customer 1366,TX,United States
#2106,2024-10-04 13:35:00,,Radiance Serum A,1,39.0,0.0,paid,unfulfilled,39.0,0.0,0.0,3.15,42.15,USD,gjdyxn384@gmail.com,Customer 384,NY,United States
#3584,2025-08-06 08:35:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,22.0,0.0,0.0,1.48,23.48,USD,vplucl384@hotmail.com,Customer 384,CA,United States
#2283,2025-07-18 19:00:00,,Cap 01,1,19.0,0.0,paid,partial,19.0,0.0,4.99,1.76,25.75,USD,oxmfkz147@brand.com,Customer 1147,IL,United States
#2423,2025-04-03 08:22:00,,Starter Kit C,1,79.0,23.83,paid,fulfilled,163.0,48.07,4.99,8.92,128.84,USD,uqmwwixt8@yahoo.com,Customer 8,BC,Canada
#3331,2025-05-21 07:47:00,,Starter Kit C,1,79.0,4.0,paid,unfulfilled,401.0,20.94,0.0,29.42,409.48,USD,ormbreja147@brand.com,Customer 1147,QC,Canada
#3091,2025-08-04 16:42:00,,Foam Cleanser F,1,21.0,2.49,paid,partial,145.0,20.3,0.0,11.39,136.09,USD,dlinneiye8@hotmail.com,Customer 8,QC,Canada
#2770,2025-07-23 21:38:00,,Cap 01,1,19.0,0.0,paid,unfulfilled,64.0,0.0,9.99,9.06,83.05,USD,nxifsdh147@hotmail.com,Customer 1147,ENG,United Kingdom
#3507,2024-10-19 00:59:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,49.0,0.0,4.99,4.66,58.65,USD,ehctnvft147@hotmail.com,Customer 1147,FL,United States
#2868,2024-11-30 16:32:00,,Radiance Serum A,1,39.0,16.09,paid,fulfilled,39.0,16.09,6.99,2.72,32.62,USD,kqgbnawz8@hotmail.com,Customer 8,FL,United States
#2748,2025-01-19 20:09:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,101.0,0.0,0.0,6.94,107.94,USD,uvkakt8@hotmail.com,Customer 8,CA,United States
#1675,2024-09-21 17:51:00,,Leggings 01,2,49.0,0.0,paid,fulfilled,117.0,0.0,0.0,11.1,128.1,USD,kmxmzpyol124@brand.com,Customer 1124,NY,United States
#3032,2024-12-24 21:50:00,,Light Jacket 01,3,79.0,56.36,paid,unfulfilled,237.0,56.36,0.0,22.77,203.41,USD,dgoemkyr147@yahoo.com,Customer 1147,NSW,Australia
#1644,2025-06-27 17:22:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,187.0,0.0,0.0,28.06,215.06,USD,mhuunyphb8@hotmail.com,Customer 8,VIC,Australia
#3169,2025-08-02 21:13:00,,Radiance Serum A,3,39.0,0.0,paid,fulfilled,117.0,0.0,4.99,10.81,132.8,USD,rukansezaf8@yahoo.com,Customer 8,BC,Canada
#1645,2024-11-25 18:50:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,114.0,0.0,4.99,8.03,127.02,USD,sjwapvmexf8@brand.com,Customer 8,ON,Canada
#2691,2025-01-17 16:11:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,201.0,0.0,4.99,19.23,225.22,USD,dvpbiuyent8@gmail.com,Customer 8,BC,Canada
#1322,2025-01-11 17:24:00,,Clarifying Toner X,2,25.0,10.07,paid,fulfilled,122.0,26.63,6.99,7.05,109.41,USD,qoqutzko147@brand.com,Customer 1147,CA,United States
#1757,2024-12-15 16:11:00,,Revive Mask M,1,29.0,4.43,paid,fulfilled,57.0,7.94,9.99,4.36,63.41,USD,dosdhwc124@gmail.com,Customer 1124,NY,United States
#2088,2024-10-03 19:24:00,,Socks 3-Pack,2,14.0,0.0,paid,fulfilled,98.0,0.0,6.99,7.08,112.07,USD,etgebw147@gmail.com,Customer 1147,ON,Canada
#2658,2024-12-22 07:21:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,159.0,0.0,6.99,14.09,180.08,USD,igvaionskv366@gmail.com,Customer 1366,ON,Canada
#3005,2025-03-14 22:29:00,,Classic Tee 01,2,22.0,1.91,paid,fulfilled,44.0,1.91,9.99,4.06,56.14,USD,wjkdht265@hotmail.com,Customer 265,ON,Canada
#1596,2025-05-07 11:21:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,35.0,0.0,9.99,3.99,48.98,USD,wnetwo147@brand.com,Customer 1147,IL,United States
#1689,2024-09-15 06:18:00,,Light Jacket 01,4,79.0,0.0,paid,partial,410.0,0.0,4.99,59.3,474.29,USD,eodpsgcfgs147@brand.com,Customer 1147,NSW,Australia
#1278,2025-07-24 09:12:00,,Hydra Cream B,1,49.0,7.91,paid,fulfilled,384.0,62.21,0.0,62.22,384.01,USD,gmpivelngk384@gmail.com,Customer 384,VIC,Australia
#2208,2024-09-17 15:49:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,350.0,0.0,4.99,28.61,383.6,USD,covetocen8@yahoo.com,Customer 8,CA,United States
#3627,2024-12-27 04:23:00,,Socks 3-Pack,1,14.0,4.48,paid,fulfilled,14.0,4.48,4.99,2.15,16.66,USD,xkifsletr586@hotmail.com,Customer 586,VIC,Australia
#2606,2025-07-17 21:57:00,,Shorts 01,1,35.0,4.72,paid,fulfilled,35.0,4.72,9.99,3.39,43.66,USD,akikzq8@gmail.com,Customer 8,BC,Canada
#3529,2025-06-26 14:18:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,79.0,0.0,6.99,12.78,98.77,USD,rpgdearju8@hotmail.com,Customer 8,NSW,Australia
#3653,2024-09-28 15:55:00,,Glow Oil L,3,35.0,9.22,paid,fulfilled,159.0,14.87,0.0,19.56,163.69,USD,mvgroey147@hotmail.com,Customer 1147,VIC,Australia
#2507,2025-07-25 08:07:00,,Premium Tee 02,1,28.0,4.57,paid,fulfilled,175.0,22.8,0.0,10.71,162.91,USD,qctomt147@gmail.com,Customer 1147,BC,Canada
#1635,2025-05-06 06:15:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,141.0,0.0,6.99,13.26,161.25,USD,rjbdowzn8@yahoo.com,Customer 8,IL,United States
#1642,2024-12-21 00:54:00,,Cap 01,1,19.0,4.29,paid,unfulfilled,328.0,70.09,9.99,44.09,311.99,USD,fvhxuqo147@hotmail.com,Customer 1147,ENG,United Kingdom
#1614,2025-01-10 22:06:00,,Radiance Serum A,1,39.0,0.45,paid,fulfilled,95.0,1.05,0.0,11.56,105.51,USD,qnuqdxb8@brand.com,Customer 8,NSW,Australia
#2390,2025-01-04 08:43:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,68.0,0.0,0.0,5.77,73.77,USD,ymcvqe8@gmail.com,Customer 8,IL,United States
#1523,2025-05-03 03:14:00,,Glow Oil L,1,35.0,0.0,paid,unfulfilled,193.0,0.0,4.99,18.67,216.66,USD,noqgpaqr8@hotmail.com,Customer 8,BC,Canada
#1961,2025-08-24 21:08:00,,Clarifying Toner X,1,25.0,3.75,paid,fulfilled,25.0,3.75,6.99,2.28,30.52,USD,sqfaov147@gmail.com,Customer 1147,NY,United States
#2358,2024-10-20 16:35:00,,Cap 01,1,19.0,1.58,paid,partial,82.0,7.26,4.99,5.34,85.07,USD,xzwdhgqis8@hotmail.com,Customer 8,NY,United States
#2385,2025-06-22 18:08:00,,Repair Eye Gel G,1,45.0,8.11,paid,fulfilled,45.0,8.11,4.99,5.64,47.52,USD,okmmau458@gmail.com,Customer 1458,ENG,United Kingdom
#1549,2025-07-15 05:19:00,,Light Jacket 01,1,79.0,5.48,paid,fulfilled,250.0,16.86,9.99,19.46,262.59,USD,pcatfwtac147@gmail.com,Customer 1147,QC,Canada
#3601,2025-07-31 12:41:00,,Foam Cleanser F,1,21.0,0.83,paid,fulfilled,155.0,7.31,6.99,13.32,168.0,USD,gcltfhf8@gmail.com,Customer 8,ON,Canada
#2274,2024-10-27 07:32:00,,Clarifying Toner X,1,25.0,0.79,paid,fulfilled,25.0,0.79,4.99,2.8,32.0,USD,rpgdcxadno147@yahoo.com,Customer 1147,ENG,United Kingdom
#1210,2025-02-07 02:42:00,,Classic Tee 01,3,22.0,0.0,paid,fulfilled,144.0,0.0,0.0,18.2,162.2,USD,cmwkmqv384@gmail.com,Customer 384,NSW,Australia
#1621,2025-07-17 06:12:00,,Hoodie 01,1,55.0,7.71,paid,partial,55.0,7.71,0.0,3.27,50.56,USD,oagmjb384@gmail.com,Customer 384,NY,United States
#2450,2024-12-17 22:04:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,129.0,0.0,4.99,13.23,147.22,USD,fflyetyo8@hotmail.com,Customer 8,ENG,United Kingdom
#1856,2024-10-22 09:50:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,145.0,0.0,0.0,13.12,158.12,USD,bkepupzz147@gmail.com,Customer 1147,WA,United States
#2534,2025-07-12 01:21:00,,Repair Eye Gel G,2,45.0,1.66,paid,fulfilled,90.0,1.66,0.0,7.15,95.49,USD,tzwetyifeh384@brand.com,Customer 384,WA,United States
#2619,2025-02-28 03:49:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,143.0,0.0,0.0,11.25,154.25,USD,hhoyqe8@hotmail.com,Customer 8,QC,Canada
#1958,2025-08-02 01:53:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,49.0,0.0,9.99,4.87,63.86,USD,neebtrqfld8@hotmail.com,Customer 8,CA,United States
#1169,2024-12-11 01:47:00,,Hydra Cream B,1,49.0,9.28,paid,fulfilled,436.0,78.4,4.99,21.85,384.44,USD,lpflvmav147@yahoo.com,Customer 1147,ON,Canada
#1823,2025-07-30 14:01:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,218.0,0.0,6.99,20.93,245.92,USD,ggjebcky236@brand.com,Customer 1236,IL,United States
#3617,2025-02-27 12:10:00,,Starter Kit C,1,79.0,11.84,paid,fulfilled,114.0,17.32,0.0,6.45,103.13,USD,jotpoevru384@gmail.com,Customer 384,IL,United States
#3209,2025-03-09 00:59:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,49.0,0.0,0.0,3.47,52.47,USD,rgjkens442@gmail.com,Customer 1442,NY,United States
#3447,2024-10-16 00:41:00,,Radiance Serum A,1,39.0,3.8,paid,fulfilled,39.0,3.8,6.99,3.94,46.13,USD,avflqiwbc147@hotmail.com,Customer 1147,TX,United States
#3367,2025-01-26 03:09:00,,Hydra Cream B,3,49.0,0.0,paid,fulfilled,169.0,0.0,6.99,12.72,188.71,USD,lgipgug8@brand.com,Customer 8,FL,United States
#1345,2024-11-19 02:05:00,,Repair Eye Gel G,2,45.0,0.0,paid,fulfilled,149.0,0.0,0.0,13.92,162.92,USD,hpbtwmq384@gmail.com,Customer 384,TX,United States
#2500,2025-01-22 02:36:00,,Cap 01,1,19.0,0.0,paid,fulfilled,75.0,0.0,0.0,5.45,80.45,USD,xhhyvxu384@hotmail.com,Customer 384,ON,Canada
#1889,2025-06-21 10:22:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,49.0,0.0,6.99,4.97,60.96,USD,wbimhq147@brand.com,Customer 1147,QC,Canada
#2259,2024-08-29 05:57:00,,Light Jacket 01,1,79.0,0.0,paid,partial,156.0,0.0,0.0,12.89,168.89,USD,pqqalug8@brand.com,Customer 8,QC,Canada
#2235,2025-01-09 11:28:00,,Cap 01,1,19.0,2.36,paid,fulfilled,40.0,4.23,9.99,3.36,49.12,USD,iasowxq147@yahoo.com,Customer 1147,IL,United States
#2412,2025-06-17 07:20:00,,Hoodie 01,2,55.0,0.0,paid,fulfilled,256.0,0.0,9.99,18.27,284.26,USD,frqpzdxk147@yahoo.com,Customer 1147,WA,United States
#2072,2024-10-23 22:53:00,,Revive Mask M,4,29.0,0.0,paid,fulfilled,217.0,0.0,0.0,14.57,231.57,USD,alstgx8@hotmail.com,Customer 8,FL,United States
#2980,2024-11-21 01:48:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,68.0,0.0,0.0,5.85,73.85,USD,nsxncn8@brand.com,Customer 8,ON,Canada
#1915,2025-03-15 05:44:00,,Shorts 01,2,35.0,0.0,paid,fulfilled,105.0,0.0,4.99,9.78,119.77,USD,ufuutpeaxs147@brand.com,Customer 1147,NY,United States
#2303,2025-06-08 20:25:00,,Starter Kit C,3,79.0,0.0,paid,fulfilled,237.0,0.0,0.0,22.07,259.07,USD,gdlmarei147@gmail.com,Customer 1147,IL,United States
#1814,2025-03-20 19:40:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,124.0,0.0,6.99,8.6,139.59,USD,eoqxxkr8@hotmail.com,Customer 8,BC,Canada
#2894,2025-01-26 04:52:00,,Shorts 01,1,35.0,0.0,paid,partial,35.0,0.0,6.99,3.2,45.19,USD,iagtiwjxf147@hotmail.com,Customer 1147,IL,United States
#3251,2025-01-01 09:53:00,,Foam Cleanser F,2,21.0,3.14,paid,fulfilled,64.0,5.45,0.0,5.18,63.73,USD,fjmisthvk384@yahoo.com,Customer 384,NSW,Australia
#1215,2025-05-04 14:21:00,,Clarifying Toner X,1,25.0,0.0,paid,fulfilled,25.0,0.0,6.99,6.15,38.14,USD,vtvjscag8@hotmail.com,Customer 8,NSW,Australia
#2937,2024-10-05 23:41:00,,Hoodie 01,1,55.0,20.3,paid,fulfilled,134.0,55.78,0.0,5.06,83.28,USD,wfbnrg384@hotmail.com,Customer 384,ON,Canada
#1864,2025-06-17 21:26:00,,Clarifying Toner X,1,25.0,0.0,paid,fulfilled,25.0,0.0,6.99,2.4,34.39,USD,ayxddj489@brand.com,Customer 1489,QC,Canada
#1663,2025-07-21 20:45:00,,Clarifying Toner X,1,25.0,0.0,paid,fulfilled,101.0,0.0,6.99,9.6,117.59,USD,iqxbbkha384@hotmail.com,Customer 384,CA,United States
#3230,2024-10-08 05:45:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,175.0,0.0,0.0,11.27,186.27,USD,brtvxb147@yahoo.com,Customer 1147,QC,Canada
#2115,2025-06-22 14:28:00,,Revive Mask M,2,29.0,5.11,paid,fulfilled,72.0,6.38,9.99,5.38,80.99,USD,tbkhyx8@hotmail.com,Customer 8,WA,United States
#1227,2025-06-20 00:52:00,,Clarifying Toner X,2,25.0,9.13,paid,fulfilled,72.0,13.5,9.99,5.7,74.19,USD,navwlqisnv8@yahoo.com,Customer 8,BC,Canada
#3228,2025-08-15 20:01:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,199.0,0.0,0.0,14.6,213.6,USD,gxisjyz8@brand.com,Customer 8,NY,United States
#1528,2025-08-15 14:35:00,,Classic Tee 01,2,22.0,0.0,paid,partial,80.0,0.0,0.0,6.82,86.82,USD,mkcoja8@hotmail.com,Customer 8,ON,Canada
#1251,2025-02-19 06:20:00,,Foam Cleanser F,2,21.0,0.0,paid,fulfilled,112.0,0.0,6.99,8.66,127.65,USD,kqtiecehuf384@yahoo.com,Customer 384,WA,United States
#1336,2025-07-10 02:50:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,79.0,0.0,0.0,5.21,84.21,USD,fiysobbmm8@brand.com,Customer 8,NY,United States
#1935,2024-12-10 14:16:00,,Glow Oil L,1,35.0,0.0,paid,unfulfilled,162.0,0.0,0.0,13.09,175.09,USD,qujbpakwms147@yahoo.com,Customer 1147,QC,Canada
#2166,2024-09-07 06:23:00,,Glow Oil L,1,35.0,6.06,paid,fulfilled,168.0,32.6,0.0,12.04,147.44,USD,xgqyrwoheg8@hotmail.com,Customer 8,FL,United States
#1346,2025-08-13 10:18:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,35.0,0.0,4.99,2.87,42.86,USD,unrvabnx147@brand.com,Customer 1147,CA,United States
#3535,2025-08-07 22:15:00,,Revive Mask M,1,29.0,8.45,paid,fulfilled,29.0,8.45,0.0,1.91,22.46,USD,ruvtwjkcz8@brand.com,Customer 8,BC,Canada
