Name,Created at,Cancelled at,Lineitem name,Lineitem quantity,Lineitem price,Lineitem discount,Financial Status,Fulfillment Status,Subtotal,Total Discount,Shipping,Taxes,Total,Currency,Customer Email,Billing Name,Shipping Province,Shipping Country
#3699,2025-06-06 15:42:00,,Glow Oil L,3,35.0,0.0,paid,fulfilled,276.0,0.0,4.99,20.09,301.08,USD,myhhyzusrm162@brand.com,Customer 162,QC,Canada
#3894,2025-07-25 21:46:00,,Hoodie 01,2,55.0,0.0,paid,fulfilled,110.0,0.0,6.99,7.42,124.41,USD,psvlhdueg200@brand.com,Customer 200,WA,United States
#3852,2024-11-20 05:53:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,74.0,0.0,0.0,6.83,80.83,USD,rvhxbk301@yahoo.com,Customer 301,NY,United States
#4095,2024-12-21 07:07:00,,Shorts 01,1,35.0,0.0,paid,partial,170.0,0.0,0.0,15.25,185.25,USD,kxxxpelwu200@yahoo.com,Customer 200,QC,Canada
#3805,2025-07-26 20:04:00,,Premium Tee 02,3,28.0,24.82,paid,fulfilled,84.0,24.82,4.99,5.47,69.64,USD,wsvyfp200@brand.com,Customer 200,ON,Canada
#3631,2025-07-12 13:57:00,,Revive Mask M,1,29.0,6.14,paid,unfulfilled,85.0,18.08,0.0,12.0,78.92,USD,oigrigdqly301@gmail.com,Customer 301,NSW,Australia
#4103,2025-04-22 13:50:00,,Cap 01,1,19.0,3.3,paid,fulfilled,92.0,18.32,4.99,4.82,83.49,USD,bvmzpesnr301@hotmail.com,Customer 301,QC,Canada
#4092,2024-11-30 00:31:00,,Hydra Cream B,1,49.0,1.74,paid,fulfilled,49.0,1.74,9.99,9.66,66.91,USD,qzwrxlyng301@hotmail.com,Customer 301,ENG,United Kingdom
#4103,2025-04-22 13:50:00,,Revive Mask M,1,29.0,7.49,paid,fulfilled,92.0,18.32,4.99,4.82,83.49,USD,rjsisuh301@hotmail.com,Customer 301,QC,Canada
#3857,2025-06-21 16:05:00,2025-06-26 16:05:00,Cap 01,1,19.0,0.94,refunded,fulfilled,168.0,7.68,9.99,11.51,0.0,USD,vhsinf301@hotmail.com,Customer 301,QC,Canada
#3939,2025-08-16 05:30:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,217.0,0.0,9.99,20.36,247.35,USD,pckjeqcnzr301@yahoo.com,Customer 301,CA,United States
#4215,2024-08-27 16:39:00,,Revive Mask M,1,29.0,0.75,paid,fulfilled,121.0,3.47,0.0,9.0,126.53,USD,ocsivsup349@gmail.com,Customer 349,TX,United States
#3643,2025-03-03 06:39:00,,Radiance Serum A,1,39.0,0.0,paid,unfulfilled,137.0,0.0,4.99,25.41,167.4,USD,flairkemd289@gmail.com,Customer 289,NSW,Australia
#3721,2024-11-16 17:46:00,,Socks 3-Pack,1,14.0,1.85,paid,fulfilled,257.0,25.38,0.0,38.3,269.92,USD,ticgbpppzi301@hotmail.com,Customer 301,ENG,United Kingdom
#3759,2024-08-29 13:43:00,,Revive Mask M,1,29.0,2.63,paid,fulfilled,29.0,2.63,0.0,2.2,28.57,USD,ombacvqmcf200@hotmail.com,Customer 200,IL,United States
#4113,2025-02-06 10:26:00,,Repair Eye Gel G,1,45.0,0.0,paid,unfulfilled,45.0,0.0,0.0,2.93,47.93,USD,phzbwjaj301@brand.com,Customer 301,CA,United States
#4209,2025-03-26 16:06:00,,Radiance Serum A,1,39.0,12.23,paid,unfulfilled,88.0,23.3,4.99,5.86,75.55,USD,mprcusovjn200@brand.com,Customer 200,TX,United States
#4072,2025-04-02 07:40:00,,Cap 01,1,19.0,0.0,paid,fulfilled,112.0,0.0,6.99,8.51,127.5,USD,raxaauvnt301@hotmail.com,Customer 301,IL,United States
#4132,2025-06-16 06:27:00,,Premium Tee 02,1,28.0,0.0,paid,partial,28.0,0.0,4.99,2.01,35.0,USD,hnxubu326@hotmail.com,Customer 326,BC,Canada
#3707,2024-09-16 21:37:00,,Clarifying Toner X,1,25.0,0.0,paid,fulfilled,25.0,0.0,6.99,2.56,34.55,USD,dfpcnvlnl229@gmail.com,Customer 229,NY,United States
#3782,2025-04-09 15:38:00,,Hydra Cream B,2,49.0,0.0,paid,fulfilled,98.0,0.0,4.99,7.6,110.59,USD,ivzhns301@gmail.com,Customer 301,TX,United States
#3981,2025-07-25 00:54:00,,Clarifying Toner X,2,25.0,5.43,paid,fulfilled,50.0,5.43,0.0,3.0,47.57,USD,xjzfhfgewg289@yahoo.com,Customer 289,TX,United States
#3962,2025-06-20 00:17:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,35.0,0.0,0.0,2.62,37.62,USD,tqwsousod301@gmail.com,Customer 301,ON,Canada
#4067,2024-10-06 19:04:00,,Shorts 01,3,35.0,0.0,paid,fulfilled,184.0,0.0,0.0,13.12,197.12,USD,wyrhqcb301@brand.com,Customer 301,WA,United States
#3630,2025-08-17 11:09:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,226.0,0.0,6.99,17.86,250.85,USD,rmefbtbibm301@yahoo.com,Customer 301,BC,Canada
#3692,2025-06-04 16:24:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,207.0,0.0,4.99,14.84,226.83,USD,lxbddei301@yahoo.com,Customer 301,ON,Canada
#3807,2024-09-29 09:27:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,29.0,0.0,0.0,2.53,31.53,USD,anxrvp200@yahoo.com,Customer 200,TX,United States
#3762,2025-05-05 14:55:00,,Light Jacket 01,1,79.0,18.22,paid,partial,370.0,73.97,6.99,25.09,328.11,USD,neindw289@gmail.com,Customer 289,ENG,United Kingdom
#4032,2025-04-23 22:50:00,,Socks 3-Pack,2,14.0,0.0,refunded,fulfilled,96.0,0.0,0.0,11.45,0.0,USD,bvnykjj301@gmail.com,Customer 301,NSW,Australia
#4200,2025-01-23 19:00:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,275.0,0.0,4.99,22.91,302.9,USD,ferizrn301@hotmail.com,Customer 301,TX,United States
#3730,2024-11-21 20:29:00,,Revive Mask M,1,29.0,2.15,paid,fulfilled,134.0,9.61,0.0,9.59,133.98,USD,unjfcr230@brand.com,Customer 230,FL,United States
#3685,2025-04-30 14:32:00,,Glow Oil L,1,35.0,6.68,paid,fulfilled,84.0,15.68,0.0,4.28,72.6,USD,utibov301@yahoo.com,Customer 301,CA,United States
#4038,2025-04-12 05:17:00,,Leggings 01,1,49.0,4.02,paid,fulfilled,49.0,4.02,4.99,4.5,54.47,USD,ewqddkh326@yahoo.com,Customer 326,TX,United States
#3724,2025-03-13 10:10:00,,Clarifying Toner X,1,25.0,2.2,paid,fulfilled,238.0,21.23,0.0,19.96,236.73,USD,chyiquiiv301@yahoo.com,Customer 301,NY,United States
#3792,2024-08-27 02:52:00,,Foam Cleanser F,1,21.0,1.74,paid,fulfilled,21.0,1.74,6.99,1.76,28.01,USD,kohxvj301@brand.com,Customer 301,WA,United States
#4073,2025-07-17 01:48:00,,Shorts 01,3,35.0,14.5,paid,fulfilled,182.0,27.57,9.99,14.6,179.02,USD,fvsujgbc301@yahoo.com,Customer 301,VIC,Australia
#4050,2025-02-24 03:55:00,,Cap 01,1,19.0,0.0,paid,partial,79.0,0.0,0.0,13.01,92.01,USD,azyctisfmo200@brand.com,Customer 200,VIC,Australia
#4056,2024-10-06 12:51:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,49.0,0.0,4.99,5.29,59.28,USD,vwajccovd167@yahoo.com,Customer 167,ENG,United Kingdom
#4031,2025-04-12 07:14:00,,Foam Cleanser F,1,21.0,3.18,paid,fulfilled,258.0,52.3,0.0,15.35,221.05,USD,yvayrydmrr301@gmail.com,Customer 301,TX,United States
#4015,2025-02-11 15:11:00,,Shorts 01,2,35.0,13.99,paid,partial,122.0,25.43,4.99,8.9,110.46,USD,oabnwzijr301@yahoo.com,Customer 301,WA,United States
#3927,2024-09-12 20:19:00,,Leggings 01,1,49.0,3.61,paid,fulfilled,88.0,6.59,6.99,11.79,100.19,USD,nglayy301@hotmail.com,Customer 301,NSW,Australia
#4212,2025-06-06 22:12:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,104.0,0.0,6.99,6.67,117.66,USD,vwiqtvf301@hotmail.com,Customer 301,QC,Canada
#3645,2025-07-09 06:59:00,,Glow Oil L,1,35.0,1.1,paid,partial,105.0,4.13,0.0,16.23,117.1,USD,ltzhvnm301@brand.com,Customer 301,NSW,Australia
#4175,2025-03-31 13:16:00,,Clarifying Toner X,1,25.0,1.36,paid,unfulfilled,25.0,1.36,6.99,3.48,34.11,USD,njyqwmmj229@gmail.com,Customer 229,VIC,Australia
#3710,2024-12-22 11:25:00,,Foam Cleanser F,1,21.0,6.8,paid,fulfilled,21.0,6.8,0.0,0.96,15.16,USD,vtzmslj301@yahoo.com,Customer 301,QC,Canada
#4067,2024-10-06 19:04:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,184.0,0.0,0.0,13.12,197.12,USD,hswnrg301@gmail.com,Customer 301,WA,United States
#3721,2024-11-16 17:46:00,,Revive Mask M,1,29.0,2.48,paid,fulfilled,257.0,25.38,0.0,38.3,269.92,USD,jmqscvqiz301@gmail.com,Customer 301,ENG,United Kingdom
#3629,2024-09-18 04:04:00,,Hydra Cream B,2,49.0,4.77,paid,fulfilled,98.0,4.77,4.99,6.78,105.0,USD,vzywemfkbj230@brand.com,Customer 230,QC,Canada
#3923,2024-10-06 15:05:00,,Light Jacket 01,1,79.0,11.79,paid,fulfilled,79.0,11.79,0.0,5.38,72.59,USD,fhauho301@gmail.com,Customer 301,QC,Canada
#3646,2025-04-13 03:40:00,,Socks 3-Pack,1,14.0,4.1,paid,partial,107.0,38.8,0.0,6.6,74.8,USD,qmucfrhpm301@hotmail.com,Customer 301,NSW,Australia
#4204,2025-04-10 11:02:00,,Radiance Serum A,2,39.0,19.88,paid,fulfilled,107.0,26.27,6.99,8.49,96.21,USD,erqwfyso229@brand.com,Customer 229,VIC,Australia
#4119,2025-04-22 01:47:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,55.0,0.0,6.99,10.53,72.52,USD,twnbmnlgvh301@yahoo.com,Customer 301,NSW,Australia
#3926,2025-03-04 17:48:00,,Socks 3-Pack,1,14.0,0.0,paid,fulfilled,14.0,0.0,0.0,1.02,15.02,USD,jyilrzwyjs289@hotmail.com,Customer 289,IL,United States
#4032,2025-04-23 22:50:00,,Revive Mask M,1,29.0,0.0,refunded,fulfilled,96.0,0.0,0.0,11.45,0.0,USD,tgtyvwnppz301@yahoo.com,Customer 301,NSW,Australia
#3900,2024-10-22 18:02:00,,Hydra Cream B,1,49.0,7.88,paid,unfulfilled,523.0,118.76,6.99,34.17,445.4,USD,ejobvvh229@brand.com,Customer 229,QC,Canada
#3779,2024-08-27 19:49:00,,Socks 3-Pack,1,14.0,0.75,paid,fulfilled,14.0,0.75,6.99,1.85,22.09,USD,tiihno301@brand.com,Customer 301,BC,Canada
#4052,2025-02-11 04:04:00,,Cap 01,4,19.0,0.0,paid,fulfilled,152.0,0.0,4.99,27.89,184.88,USD,uddluzv301@gmail.com,Customer 301,VIC,Australia
#4083,2025-02-09 10:47:00,,Hydra Cream B,1,49.0,0.0,paid,partial,107.0,0.0,6.99,16.86,130.85,USD,cirleex301@hotmail.com,Customer 301,NSW,Australia
#3747,2025-01-14 07:33:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,223.0,0.0,0.0,30.8,253.8,USD,uhspfwd229@yahoo.com,Customer 229,ENG,United Kingdom
#3635,2025-08-07 14:34:00,,Clarifying Toner X,2,25.0,4.13,paid,partial,158.0,12.13,0.0,9.24,155.11,USD,gucwwfv326@brand.com,Customer 326,CA,United States
#4088,2025-05-05 16:07:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,93.0,0.0,4.99,6.67,104.66,USD,cbgccxogn200@hotmail.com,Customer 200,FL,United States
#3873,2025-07-21 23:29:00,,Shorts 01,1,35.0,6.99,paid,fulfilled,35.0,6.99,4.99,3.95,36.95,USD,iaabknr301@hotmail.com,Customer 301,NSW,Australia
#4191,2024-10-28 09:25:00,,Premium Tee 02,2,28.0,0.0,paid,partial,95.0,0.0,6.99,7.59,109.58,USD,aidwpt301@brand.com,Customer 301,ON,Canada
#3832,2024-09-22 20:34:00,,Repair Eye Gel G,1,45.0,3.22,paid,fulfilled,45.0,3.22,4.99,6.16,52.93,USD,hkicrbyeac289@yahoo.com,Customer 289,VIC,Australia
#3749,2025-02-09 02:34:00,,Cap 01,1,19.0,0.5,paid,partial,19.0,0.5,6.99,1.97,27.46,USD,dybylsmj301@brand.com,Customer 301,TX,United States
#3643,2025-03-03 06:39:00,,Light Jacket 01,1,79.0,0.0,paid,unfulfilled,137.0,0.0,4.99,25.41,167.4,USD,ajtwyktop289@yahoo.com,Customer 289,NSW,Australia
#4200,2025-01-23 19:00:00,,Leggings 01,3,49.0,0.0,paid,fulfilled,275.0,0.0,4.99,22.91,302.9,USD,ijdtwtu301@gmail.com,Customer 301,TX,United States
#3836,2025-02-05 19:41:00,,Leggings 01,1,49.0,0.0,partially_refunded,fulfilled,49.0,0.0,6.99,7.33,38.62,USD,phtocb200@hotmail.com,Customer 200,ENG,United Kingdom
#3893,2024-10-04 03:50:00,,Classic Tee 01,1,22.0,0.0,partially_refunded,fulfilled,22.0,0.0,0.0,4.11,18.75,USD,ktaeauvn200@hotmail.com,Customer 200,VIC,Australia
#4204,2025-04-10 11:02:00,,Revive Mask M,1,29.0,6.39,paid,fulfilled,107.0,26.27,6.99,8.49,96.21,USD,nuonbnos229@yahoo.com,Customer 229,VIC,Australia
#4126,2024-11-01 21:08:00,,Repair Eye Gel G,1,45.0,0.0,refunded,fulfilled,108.0,0.0,0.0,20.42,0.0,USD,utfbeilt200@gmail.com,Customer 200,NSW,Australia
#4044,2025-06-29 06:57:00,,Revive Mask M,1,29.0,0.0,paid,partial,29.0,0.0,6.99,3.84,39.83,USD,rwzetjukh162@yahoo.com,Customer 162,ENG,United Kingdom
#4057,2025-02-27 11:18:00,,Leggings 01,3,49.0,0.0,paid,fulfilled,422.0,0.0,0.0,26.14,448.14,USD,klylsg301@hotmail.com,Customer 301,NY,United States
#3732,2024-11-05 15:03:00,,Socks 3-Pack,1,14.0,3.95,paid,fulfilled,93.0,22.25,4.99,4.79,80.53,USD,kmsleoufa301@yahoo.com,Customer 301,FL,United States
#4128,2025-03-10 14:55:00,,Radiance Serum A,1,39.0,0.0,paid,unfulfilled,39.0,0.0,0.0,3.77,42.77,USD,wffmmemdq301@gmail.com,Customer 301,VIC,Australia
#4135,2025-02-03 14:10:00,,Starter Kit C,1,79.0,24.19,paid,fulfilled,157.0,43.84,4.99,9.96,128.11,USD,bstkav301@yahoo.com,Customer 301,BC,Canada
#3917,2024-12-25 01:32:00,,Clarifying Toner X,1,25.0,1.3,paid,fulfilled,228.0,10.06,4.99,14.6,237.53,USD,wcenar230@brand.com,Customer 230,CA,United States
#4203,2024-11-30 16:54:00,,Socks 3-Pack,2,14.0,0.0,paid,fulfilled,28.0,0.0,0.0,2.38,30.38,USD,djloyzze230@yahoo.com,Customer 230,BC,Canada
#4114,2024-10-02 09:41:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,98.0,0.0,4.99,6.95,109.94,USD,fasqwuytuo289@hotmail.com,Customer 289,FL,United States
#3969,2024-10-31 22:53:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,114.0,0.0,9.99,10.16,134.15,USD,qamxrkx162@brand.com,Customer 162,BC,Canada
#4202,2024-10-03 14:15:00,,Shorts 01,2,35.0,0.0,paid,fulfilled,70.0,0.0,4.99,5.08,80.07,USD,rinbjq301@yahoo.com,Customer 301,BC,Canada
#3713,2024-10-24 17:51:00,,Premium Tee 02,1,28.0,2.76,paid,fulfilled,104.0,9.44,6.99,8.9,110.45,USD,mwhsuxozod301@yahoo.com,Customer 301,IL,United States
#4042,2025-05-22 00:04:00,,Glow Oil L,2,35.0,2.17,paid,unfulfilled,70.0,2.17,6.99,7.99,82.81,USD,nddksxt229@hotmail.com,Customer 229,NSW,Australia
#3705,2025-07-13 17:52:00,2025-07-25 17:52:00,Cap 01,1,19.0,0.0,refunded,fulfilled,19.0,0.0,0.0,2.03,0.0,USD,fymlzjsxtu301@yahoo.com,Customer 301,VIC,Australia
#4135,2025-02-03 14:10:00,,Radiance Serum A,1,39.0,11.49,paid,fulfilled,157.0,43.84,4.99,9.96,128.11,USD,atvjkvw301@gmail.com,Customer 301,BC,Canada
#4040,2025-05-25 21:58:00,,Glow Oil L,2,35.0,0.0,paid,fulfilled,158.0,0.0,9.99,14.0,181.99,USD,jvtppghp162@gmail.com,Customer 162,VIC,Australia
#4072,2025-04-02 07:40:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,112.0,0.0,6.99,8.51,127.5,USD,eolokqkb301@brand.com,Customer 301,IL,United States
#3681,2024-08-27 18:39:00,,Glow Oil L,4,35.0,0.0,paid,fulfilled,140.0,0.0,0.0,11.78,151.78,USD,vqudhv301@yahoo.com,Customer 301,TX,United States
#3747,2025-01-14 07:33:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,223.0,0.0,0.0,30.8,253.8,USD,kbhveywo229@yahoo.com,Customer 229,ENG,United Kingdom
#4190,2025-04-22 10:04:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,21.0,0.0,0.0,2.94,23.94,USD,xzdieolut301@brand.com,Customer 301,VIC,Australia
#3678,2025-01-25 14:25:00,,Glow Oil L,1,35.0,0.0,paid,partial,114.0,0.0,0.0,13.75,127.75,USD,srxwipdj301@brand.com,Customer 301,VIC,Australia
#3864,2025-06-19 13:15:00,,Radiance Serum A,2,39.0,0.0,paid,fulfilled,78.0,0.0,0.0,9.69,87.69,USD,xxqaddn301@brand.com,Customer 301,VIC,Australia
#3863,2025-01-21 08:17:00,,Foam Cleanser F,1,21.0,3.54,paid,fulfilled,91.0,16.49,6.99,7.18,88.68,USD,lzoisertsv229@gmail.com,Customer 229,BC,Canada
#4071,2025-06-05 23:28:00,,Socks 3-Pack,3,14.0,0.0,paid,fulfilled,177.0,0.0,9.99,13.82,200.81,USD,lepojvrlh301@gmail.com,Customer 301,WA,United States
#3974,2025-04-16 12:31:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,78.0,0.0,4.99,6.1,89.09,USD,zfryxf301@hotmail.com,Customer 301,ON,Canada
#4165,2025-01-08 12:09:00,,Radiance Serum A,2,39.0,1.38,paid,fulfilled,78.0,1.38,0.0,14.58,91.2,USD,rhkakdg200@hotmail.com,Customer 200,VIC,Australia
#3687,2025-01-30 01:34:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,79.0,0.0,0.0,8.52,87.52,USD,icrhplrj301@gmail.com,Customer 301,NSW,Australia
#3649,2025-04-29 23:02:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,272.0,0.0,6.99,26.29,305.28,USD,zdtpuf301@brand.com,Customer 301,BC,Canada
#3704,2024-11-18 11:54:00,,Foam Cleanser F,1,21.0,0.0,paid,partial,56.0,0.0,0.0,3.78,59.78,USD,qsbdhknx229@hotmail.com,Customer 229,QC,Canada
#3854,2025-01-10 14:31:00,,Premium Tee 02,1,28.0,0.57,paid,fulfilled,304.0,7.45,4.99,55.31,356.85,USD,nzjdonqm301@yahoo.com,Customer 301,NSW,Australia
#4185,2025-08-24 19:47:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,21.0,0.0,0.0,3.82,24.82,USD,poolior229@hotmail.com,Customer 229,ENG,United Kingdom
#3738,2024-10-07 10:20:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,70.0,0.0,6.99,7.02,84.01,USD,naqlsq301@yahoo.com,Customer 301,BC,Canada
#4017,2025-07-10 06:26:00,,Clarifying Toner X,2,25.0,0.0,paid,unfulfilled,50.0,0.0,6.99,5.17,62.16,USD,sbwemkz301@yahoo.com,Customer 301,WA,United States
#4121,2025-04-09 16:04:00,,Revive Mask M,1,29.0,8.81,paid,unfulfilled,74.0,19.89,6.99,8.37,69.47,USD,ghickzoqux301@brand.com,Customer 301,VIC,Australia
#4075,2025-03-25 01:05:00,,Repair Eye Gel G,1,45.0,0.0,paid,partial,66.0,0.0,0.0,4.94,70.94,USD,eaeopaz301@hotmail.com,Customer 301,FL,United States
#3626,2025-03-08 11:36:00,,Hoodie 01,3,55.0,4.5,paid,fulfilled,165.0,4.5,4.99,14.95,180.44,USD,tiheassz162@yahoo.com,Customer 162,TX,United States
#4102,2025-03-28 21:48:00,,Light Jacket 01,2,79.0,46.92,paid,fulfilled,213.0,66.24,4.99,14.34,166.09,USD,hqxqbxzmsh301@yahoo.com,Customer 301,IL,United States
#3642,2025-06-30 15:28:00,,Revive Mask M,1,29.0,6.01,paid,fulfilled,29.0,6.01,0.0,1.66,24.65,USD,cdjdfkimbv167@brand.com,Customer 167,IL,United States
#3881,2025-07-16 13:20:00,,Radiance Serum A,1,39.0,6.11,paid,partial,64.0,10.68,0.0,4.22,57.54,USD,xkuusfqnky301@gmail.com,Customer 301,TX,United States
#4014,2025-04-16 16:17:00,,Repair Eye Gel G,1,45.0,13.17,paid,partial,67.0,21.39,0.0,4.17,49.78,USD,trclsey200@brand.com,Customer 200,TX,United States
#3761,2024-10-15 02:15:00,,Hoodie 01,1,55.0,18.68,paid,fulfilled,55.0,18.68,0.0,4.33,40.65,USD,xigtxxavh200@hotmail.com,Customer 200,NSW,Australia
#3794,2025-07-18 05:19:00,,Cap 01,1,19.0,0.0,paid,fulfilled,19.0,0.0,6.99,4.21,30.2,USD,qytdlicbu301@gmail.com,Customer 301,ENG,United Kingdom
#4069,2025-06-04 09:42:00,,Shorts 01,1,35.0,0.0,paid,partial,35.0,0.0,4.99,2.93,42.92,USD,spdrvt200@hotmail.com,Customer 200,QC,Canada
#3964,2025-06-05 04:33:00,,Premium Tee 02,1,28.0,6.01,paid,fulfilled,28.0,6.01,0.0,1.34,23.33,USD,myiean301@brand.com,Customer 301,QC,Canada
#3997,2025-05-21 04:44:00,,Revive Mask M,1,29.0,4.02,paid,fulfilled,146.0,21.37,6.99,11.82,143.44,USD,fwuvee301@brand.com,Customer 301,FL,United States
#4163,2025-02-20 10:23:00,,Clarifying Toner X,1,25.0,7.93,paid,fulfilled,104.0,26.51,4.99,5.35,87.83,USD,jzcytk200@gmail.com,Customer 200,CA,United States
#4052,2025-02-11 04:04:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,152.0,0.0,4.99,27.89,184.88,USD,lsdidtjmmz301@hotmail.com,Customer 301,VIC,Australia
#3765,2024-08-29 13:56:00,,Starter Kit C,2,79.0,0.0,paid,fulfilled,214.0,0.0,0.0,27.74,241.74,USD,dtxuupr200@yahoo.com,Customer 200,NSW,Australia
#3989,2025-02-02 04:57:00,,Starter Kit C,2,79.0,11.45,paid,fulfilled,214.0,16.75,6.99,16.37,220.61,USD,uxdyiqppwz301@yahoo.com,Customer 301,NSW,Australia
#3788,2024-11-18 05:18:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,79.0,0.0,0.0,4.83,83.83,USD,eenjlo301@yahoo.com,Customer 301,FL,United States
#3860,2025-05-03 10:16:00,,Classic Tee 01,2,22.0,0.0,paid,fulfilled,202.0,0.0,6.99,12.92,221.91,USD,gbpildmrcb167@brand.com,Customer 167,WA,United States
#3704,2024-11-18 11:54:00,,Glow Oil L,1,35.0,0.0,paid,partial,56.0,0.0,0.0,3.78,59.78,USD,myajlgi229@gmail.com,Customer 229,QC,Canada
#4181,2024-11-30 06:47:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,35.0,0.0,0.0,2.14,37.14,USD,mwhdijtl289@brand.com,Customer 289,ON,Canada
#4006,2024-11-19 09:25:00,,Light Jacket 01,2,79.0,0.0,paid,fulfilled,207.0,0.0,9.99,33.01,250.0,USD,elrnnxptt301@gmail.com,Customer 301,NSW,Australia
#4151,2025-02-13 19:57:00,,Clarifying Toner X,2,25.0,10.87,paid,fulfilled,50.0,10.87,0.0,6.35,45.48,USD,edifeweh301@brand.com,Customer 301,ENG,United Kingdom
#3947,2024-12-04 12:04:00,,Clarifying Toner X,2,25.0,0.0,paid,fulfilled,50.0,0.0,4.99,4.59,59.58,USD,ymgozjgre301@gmail.com,Customer 301,FL,United States
#4193,2024-10-04 22:48:00,,Foam Cleanser F,2,21.0,0.0,paid,fulfilled,42.0,0.0,0.0,3.36,45.36,USD,uawydya301@yahoo.com,Customer 301,NY,United States
#3905,2025-06-14 09:11:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,39.0,0.0,6.99,3.94,49.93,USD,dsrhfzl200@gmail.com,Customer 200,IL,United States
#3702,2024-09-02 09:58:00,,Foam Cleanser F,1,21.0,0.0,paid,unfulfilled,21.0,0.0,6.99,1.91,29.9,USD,zkmyzy301@gmail.com,Customer 301,NY,United States
#3701,2024-10-09 01:02:00,,Revive Mask M,2,29.0,0.0,paid,fulfilled,107.0,0.0,0.0,13.33,120.33,USD,qthhbtqgt200@gmail.com,Customer 200,NSW,Australia
#4053,2024-09-16 10:56:00,,Cap 01,1,19.0,5.07,paid,fulfilled,19.0,5.07,0.0,1.63,15.56,USD,mnnvkpkpst301@gmail.com,Customer 301,VIC,Australia
#4176,2025-02-24 16:41:00,,Clarifying Toner X,1,25.0,0.0,paid,fulfilled,83.0,0.0,4.99,7.89,95.88,USD,jaqynhz301@gmail.com,Customer 301,IL,United States
#4065,2025-08-21 03:34:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,28.0,0.0,6.99,2.99,37.98,USD,kmcmqxm301@gmail.com,Customer 301,NY,United States
#4018,2024-12-10 12:48:00,,Foam Cleanser F,3,21.0,11.32,paid,unfulfilled,63.0,11.32,0.0,3.34,55.02,USD,ztknhsfwk162@yahoo.com,Customer 162,QC,Canada
#3822,2024-09-04 10:34:00,,Cap 01,2,19.0,0.0,paid,fulfilled,83.0,0.0,0.0,6.28,89.28,USD,nzcqcykft301@brand.com,Customer 301,TX,United States
#3889,2025-07-31 06:50:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,79.0,0.0,6.99,10.92,96.91,USD,taluwkujmq200@gmail.com,Customer 200,VIC,Australia
#3809,2025-05-13 23:03:00,,Revive Mask M,1,29.0,0.0,paid,partial,121.0,0.0,6.99,16.1,144.09,USD,pogatann301@brand.com,Customer 301,ENG,United Kingdom
#3726,2024-09-01 15:58:00,,Cap 01,1,19.0,0.0,partially_refunded,fulfilled,47.0,0.0,0.0,4.24,28.56,USD,ccftorfjm301@yahoo.com,Customer 301,QC,Canada
#3690,2025-02-02 06:18:00,,Starter Kit C,4,79.0,0.0,paid,fulfilled,354.0,0.0,4.99,53.08,412.07,USD,dbeszv301@hotmail.com,Customer 301,NSW,Australia
#4127,2025-02-07 13:31:00,,Cap 01,1,19.0,0.0,paid,fulfilled,19.0,0.0,0.0,1.75,20.75,USD,yuivrw200@gmail.com,Customer 200,WA,United States
#3988,2024-10-21 01:43:00,,Premium Tee 02,1,28.0,6.8,paid,fulfilled,28.0,6.8,4.99,2.12,28.31,USD,sluieusfl301@gmail.com,Customer 301,QC,Canada
#3699,2025-06-06 15:42:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,276.0,0.0,4.99,20.09,301.08,USD,oyshooxk162@hotmail.com,Customer 162,QC,Canada
#4196,2024-12-29 09:13:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,114.0,0.0,6.99,8.45,129.44,USD,dgodes229@gmail.com,Customer 229,TX,United States
#3734,2025-01-04 15:15:00,,Shorts 01,2,35.0,0.0,partially_refunded,fulfilled,99.0,0.0,6.99,6.62,98.35,USD,rwplquvuon289@yahoo.com,Customer 289,TX,United States
