order_id,created_at,Cancelled at,lineitem_name,lineitem_quantity,lineitem_price,lineitem_discount,Financial Status,Fulfillment Status,Subtotal,total_discount,Shipping,Taxes,total,Currency,customer_email,Billing Name,Shipping Province,Shipping Country,AOV_sub,AOV_Tot,last28,,
#8053,8/5/25 10:41,,Cap 01,1,19,0,partially_refunded,fulfilled,19,0,0,1.7,10.65,USD,colrjyylzg937@hotmail.com,Customer 937,ON,Canada,19,10.65,FALSE,,
#8917,11/15/24 18:46,,Shorts 01,1,35,0,paid,fulfilled,78,0,9.99,8.3,96.29,USD,yrtjpnvxiw173@yahoo.com,Customer 2173,IL,United States,78,96.29,FALSE,,
#12350,10/26/24 5:32,,Foam Cleanser F,1,21,0,paid,fulfilled,100,0,6.99,15.92,122.91,USD,egsfypjs173@brand.com,Customer 2173,NSW,Australia,100,122.91,FALSE,,
#5820,6/19/25 3:57,,Classic Tee 01,1,22,6.88,paid,fulfilled,22,6.88,4.99,1.59,21.7,USD,mtkshv173@gmail.com,Customer 2173,BC,Canada,15.12,21.7,FALSE,,
#10101,9/9/24 23:19,,Revive Mask M,2,29,12.16,partially_refunded,fulfilled,319,57.72,9.99,50.63,278.48,USD,kcxjvhpki471@gmail.com,Customer 1471,VIC,Australia,261.28,278.48,FALSE,,
#6303,2/8/25 3:03,,Socks 3-Pack,1,14,2.66,paid,fulfilled,14,2.66,0,0.7,12.04,USD,gqcyia471@brand.com,Customer 1471,CA,United States,11.34,12.04,FALSE,,
#7956,7/15/25 13:15,,Repair Eye Gel G,1,45,0,paid,fulfilled,220,0,4.99,31.01,256,USD,wuawsg671@hotmail.com,Customer 5671,VIC,Australia,220,256,FALSE,,
#12352,9/27/24 16:10,,Leggings 01,2,49,0,paid,partial,360,0,9.99,49.77,419.76,USD,fkvpzrdy173@brand.com,Customer 2173,VIC,Australia,360,419.76,FALSE,,
#6007,4/27/25 3:27,,Repair Eye Gel G,2,45,0,paid,fulfilled,125,0,4.99,8.1,138.09,USD,flycrewonz173@brand.com,Customer 2173,NY,United States,125,138.09,FALSE,,
#8445,2/5/25 20:23,,Foam Cleanser F,1,21,0,paid,fulfilled,21,0,6.99,1.83,29.82,USD,ovuqmyqyv173@brand.com,Customer 2173,CA,United States,21,29.82,FALSE,,
#10519,6/22/25 2:23,,Light Jacket 01,1,79,0,partially_refunded,fulfilled,107,0,0,6.42,74.66,USD,tzcien820@hotmail.com,Customer 1820,WA,United States,107,74.66,FALSE,,
#10335,5/18/25 6:23,,Hydra Cream B,1,49,0,paid,fulfilled,88,0,0,6.68,94.68,USD,otbseohei173@gmail.com,Customer 2173,TX,United States,88,94.68,FALSE,,
#9657,4/17/25 9:57,,Repair Eye Gel G,1,45,0,paid,fulfilled,123,0,0,8.78,131.78,USD,knjavikfl173@gmail.com,Customer 2173,BC,Canada,123,131.78,FALSE,,
#8801,9/18/24 7:20,,Starter Kit C,1,79,0,paid,fulfilled,79,0,0,5.16,84.16,USD,xqxpaqe937@hotmail.com,Customer 937,CA,United States,79,84.16,FALSE,,
#7017,7/2/25 14:18,,Radiance Serum A,1,39,5.19,paid,partial,140,20.22,0,11.48,131.26,USD,onbvnqch937@brand.com,Customer 937,VIC,Australia,119.78,131.26,FALSE,,
#7057,10/27/24 9:37,,Classic Tee 01,3,22,6.77,paid,fulfilled,124,14.16,0,9.83,119.67,USD,yugiwgozji937@brand.com,Customer 937,VIC,Australia,109.84,119.67,FALSE,,
#5094,7/11/25 15:36,,Leggings 01,1,49,19.38,paid,fulfilled,324,127.48,0,25.17,221.69,USD,nqaxpft173@hotmail.com,Customer 2173,NSW,Australia,196.52,221.69,FALSE,,
#9377,10/23/24 4:00,,Foam Cleanser F,2,21,0,paid,partial,42,0,9.99,4.8,56.79,USD,teapnhpm173@yahoo.com,Customer 2173,BC,Canada,42,56.79,FALSE,,
#3102,9/15/24 15:58,,Socks 3-Pack,1,14,0,paid,partial,368,0,0,23.5,391.5,USD,drneya173@hotmail.com,Customer 2173,IL,United States,368,391.5,FALSE,,
#6417,1/21/25 16:56,,Premium Tee 02,1,28,0,paid,fulfilled,509,0,0,51.61,560.61,USD,mvpwor173@gmail.com,Customer 2173,NSW,Australia,509,560.61,FALSE,,
#7377,10/9/24 11:36,,Hydra Cream B,1,49,9.17,paid,fulfilled,167,32.43,0,16.25,150.82,USD,wwekpznnw173@yahoo.com,Customer 2173,ENG,United Kingdom,134.57,150.82,FALSE,,
#9894,6/3/25 20:05,,Radiance Serum A,2,39,20.04,paid,fulfilled,78,20.04,0,5.5,63.46,USD,srjxzi173@yahoo.com,Customer 2173,QC,Canada,57.96,63.46,FALSE,,
#9805,12/2/24 15:35,,Hydra Cream B,1,49,0,paid,fulfilled,74,0,9.99,7.3,91.29,USD,zyrslm173@yahoo.com,Customer 2173,IL,United States,74,91.29,FALSE,,
#4370,3/24/25 10:34,,Glow Oil L,1,35,0,paid,partial,92,0,4.99,7.21,104.2,USD,klhglf937@brand.com,Customer 937,WA,United States,92,104.2,FALSE,,
#10760,6/21/25 21:30,,Foam Cleanser F,1,21,0,paid,partial,59,0,0,4.29,63.29,USD,rscvpr173@hotmail.com,Customer 2173,FL,United States,59,63.29,FALSE,,
#5263,1/13/25 14:30,,Cap 01,5,19,32.17,paid,fulfilled,95,32.17,0,12.42,75.25,USD,qmiuut173@brand.com,Customer 2173,VIC,Australia,62.83,75.25,FALSE,,
#3409,6/20/25 7:06,,Classic Tee 01,1,22,0,paid,fulfilled,102,0,0,8.15,110.15,USD,jktlrbzo173@hotmail.com,Customer 2173,FL,United States,102,110.15,FALSE,,
#3086,10/3/24 11:58,,Shorts 01,4,35,7.73,paid,fulfilled,140,7.73,6.99,8.52,147.78,USD,xikkcitv173@gmail.com,Customer 2173,CA,United States,132.27,147.78,FALSE,,
#8449,2/8/25 6:08,,Glow Oil L,1,35,0,paid,fulfilled,35,0,0,5.09,40.09,USD,kagjoyj471@hotmail.com,Customer 1471,VIC,Australia,35,40.09,FALSE,,
#2859,12/28/24 6:04,,Cap 01,1,19,0,partially_refunded,fulfilled,98,0,0,5.98,85.24,USD,hsxzndsk173@yahoo.com,Customer 2173,WA,United States,98,85.24,FALSE,,
#10079,9/11/24 6:44,,Foam Cleanser F,1,21,0,paid,fulfilled,77,0,0,5.28,82.28,USD,kkujhqon173@hotmail.com,Customer 2173,ON,Canada,77,82.28,FALSE,,
#9883,2/15/25 12:44,,Socks 3-Pack,1,14,0,paid,fulfilled,14,0,0,1.41,15.41,USD,serepd173@yahoo.com,Customer 2173,NSW,Australia,14,15.41,FALSE,,
#10808,12/24/24 18:50,,Repair Eye Gel G,1,45,2.31,paid,fulfilled,317,22.77,0,25.77,320,USD,ahtlmqj937@brand.com,Customer 937,VIC,Australia,294.23,320,FALSE,,
#4574,12/17/24 11:17,,Foam Cleanser F,1,21,0,paid,fulfilled,234,0,6.99,18.79,259.78,USD,hciqwicue55@brand.com,Customer 1055,NY,United States,234,259.78,FALSE,,
#3529,12/23/24 20:38,,Leggings 01,1,49,2.91,paid,fulfilled,311,15.43,9.99,25.16,330.72,USD,kdjgnabp937@brand.com,Customer 937,NY,United States,295.57,330.72,FALSE,,
#12308,6/1/25 2:48,,Radiance Serum A,1,39,0,paid,fulfilled,67,0,6.99,6.99,80.98,USD,sfdzekmhrz173@gmail.com,Customer 2173,ON,Canada,67,80.98,FALSE,,
#11112,10/3/24 11:38,,Hydra Cream B,2,49,0,paid,fulfilled,281,0,0,19.33,300.33,USD,qxydyvyklo173@yahoo.com,Customer 2173,BC,Canada,281,300.33,FALSE,,
#5135,9/4/24 12:47,,Premium Tee 02,1,28,0,paid,fulfilled,188,0,6.99,18.48,213.47,USD,zrhwfqe770@hotmail.com,Customer 1770,CA,United States,188,213.47,FALSE,,
#11880,11/27/24 12:44,,Foam Cleanser F,1,21,0,paid,fulfilled,167,0,6.99,14.55,188.54,USD,ikvqrsd173@hotmail.com,Customer 2173,IL,United States,167,188.54,FALSE,,
#12585,1/29/25 0:29,,Foam Cleanser F,1,21,0,paid,fulfilled,21,0,4.99,2.43,28.42,USD,xfklrpkeok820@hotmail.com,Customer 1820,NY,United States,21,28.42,FALSE,,
#10905,9/18/24 8:12,,Hoodie 01,1,55,0,paid,fulfilled,55,0,0,4.59,59.59,USD,jreifwd173@hotmail.com,Customer 2173,FL,United States,55,59.59,FALSE,,
#2686,7/29/25 13:43,,Hydra Cream B,1,49,0,paid,fulfilled,49,0,0,7.3,56.3,USD,lbgacub173@hotmail.com,Customer 2173,ENG,United Kingdom,49,56.3,FALSE,,
#8946,3/25/25 18:10,,Light Jacket 01,2,79,0,partially_refunded,fulfilled,158,0,0,9.89,102.8,USD,vwkzfiwyrr820@yahoo.com,Customer 1820,NY,United States,158,102.8,FALSE,,
#8421,4/29/25 11:40,5/28/25 11:40,Revive Mask M,1,29,0,refunded,fulfilled,108,0,6.99,9.82,0,USD,kiwvwwlt173@hotmail.com,Customer 2173,WA,United States,108,0,FALSE,,
#10958,11/9/24 8:00,,Hydra Cream B,1,49,5.61,paid,fulfilled,49,5.61,6.99,3.66,54.04,USD,vyuhnsknp173@gmail.com,Customer 2173,IL,United States,43.39,54.04,FALSE,,
#11184,3/9/25 21:59,,Premium Tee 02,1,28,5.53,paid,fulfilled,67,13.2,0,4.55,58.35,USD,perxvswvo173@brand.com,Customer 2173,QC,Canada,53.8,58.35,FALSE,,
#2806,9/15/24 12:44,,Repair Eye Gel G,1,45,0,paid,fulfilled,64,0,0,6.06,70.06,USD,xkzryo173@brand.com,Customer 2173,FL,United States,64,70.06,FALSE,,
#12641,3/5/25 6:06,,Premium Tee 02,4,28,41.53,paid,fulfilled,154,55,6.99,9.79,115.78,USD,fcwwqzaj937@hotmail.com,Customer 937,CA,United States,99,115.78,FALSE,,
#8420,12/21/24 20:20,,Foam Cleanser F,3,21,8.79,paid,fulfilled,217,34.02,6.99,11.78,201.75,USD,bvlgbb937@gmail.com,Customer 937,FL,United States,182.98,201.75,FALSE,,
#9925,11/30/24 17:34,,Glow Oil L,2,35,0,paid,fulfilled,70,0,0,6.03,76.03,USD,mtyvuf93@brand.com,Customer 93,WA,United States,70,76.03,FALSE,,
#5485,7/6/25 0:38,,Revive Mask M,1,29,0,paid,fulfilled,258,0,0,21.03,279.03,USD,enfktxcko173@gmail.com,Customer 2173,FL,United States,258,279.03,FALSE,,
#8577,3/19/25 0:20,,Shorts 01,2,35,0,paid,fulfilled,70,0,9.99,5.34,85.33,USD,msoubra173@gmail.com,Customer 2173,FL,United States,70,85.33,FALSE,,
#12020,7/21/25 13:30,,Leggings 01,1,49,5.1,paid,partial,49,5.1,6.99,3.65,54.54,USD,ztveoblph173@brand.com,Customer 2173,CA,United States,43.9,54.54,FALSE,,
#11156,12/21/24 14:04,,Hydra Cream B,1,49,7.72,paid,fulfilled,98,15.57,4.99,6.21,93.63,USD,cmhivkg173@brand.com,Customer 2173,NY,United States,82.43,93.63,FALSE,,
#8596,10/6/24 5:38,,Foam Cleanser F,1,21,0,paid,fulfilled,21,0,9.99,1.86,32.85,USD,jbxccl173@yahoo.com,Customer 2173,ON,Canada,21,32.85,FALSE,,
#8391,5/11/25 4:28,,Cap 01,1,19,0,paid,fulfilled,19,0,4.99,1.52,25.51,USD,gpngzlp173@yahoo.com,Customer 2173,NY,United States,19,25.51,FALSE,,
#11747,7/23/25 1:13,,Hoodie 01,2,55,0,paid,partial,110,0,6.99,9.97,126.96,USD,lqyzret173@yahoo.com,Customer 2173,IL,United States,110,126.96,FALSE,,
#8027,6/15/25 7:21,,Leggings 01,2,49,48.98,paid,fulfilled,140,65.53,0,6.16,80.63,USD,vuxijth173@yahoo.com,Customer 2173,ON,Canada,74.47,80.63,FALSE,,
#8903,2/28/25 4:38,,Socks 3-Pack,1,14,0,paid,unfulfilled,14,0,0,1.31,15.31,USD,mlgmmca173@gmail.com,Customer 2173,NY,United States,14,15.31,FALSE,,
#11657,8/4/25 18:23,,Shorts 01,1,35,0,paid,fulfilled,139,0,4.99,9.67,153.66,USD,pejymt820@brand.com,Customer 1820,FL,United States,139,153.66,FALSE,,
#10804,7/4/25 15:59,,Leggings 01,1,49,0,paid,unfulfilled,49,0,4.99,3.62,57.61,USD,goalmvhou937@hotmail.com,Customer 937,TX,United States,49,57.61,FALSE,,
#9359,11/17/24 12:05,,Hydra Cream B,2,49,34.63,refunded,fulfilled,175,58.11,4.99,10.55,0,USD,vsoyqihigo173@hotmail.com,Customer 2173,NY,United States,116.89,0,FALSE,,
#7407,8/8/25 6:27,,Classic Tee 01,1,22,0.59,paid,fulfilled,182,4.74,0,14.03,191.29,USD,cdrkdlrthu173@yahoo.com,Customer 2173,CA,United States,177.26,191.29,TRUE,,
#8265,4/8/25 19:11,,Starter Kit C,1,79,0,paid,fulfilled,206,0,0,17.33,223.33,USD,joclcg173@hotmail.com,Customer 2173,IL,United States,206,223.33,FALSE,,
#4394,11/29/24 6:12,,Radiance Serum A,1,39,7.56,paid,partial,58,11.65,0,4.06,50.41,USD,fsirsgepls173@brand.com,Customer 2173,CA,United States,46.35,50.41,FALSE,,
#3854,2/27/25 4:56,,Clarifying Toner X,1,25,0,paid,fulfilled,60,0,4.99,4.68,69.67,USD,nepgtgjyms173@hotmail.com,Customer 2173,ON,Canada,60,69.67,FALSE,,
#4679,2/24/25 15:50,,Clarifying Toner X,1,25,0,partially_refunded,unfulfilled,142,0,0,10.46,111.39,USD,nyumdthpca173@hotmail.com,Customer 2173,IL,United States,142,111.39,FALSE,,
#4382,10/7/24 0:35,,Premium Tee 02,1,28,0,paid,fulfilled,28,0,9.99,7.43,45.42,USD,iyaomc173@brand.com,Customer 2173,NSW,Australia,28,45.42,FALSE,,
#10094,5/1/25 10:56,,Premium Tee 02,3,28,0,paid,fulfilled,207,0,0,15.71,222.71,USD,utdwedqyj173@yahoo.com,Customer 2173,ON,Canada,207,222.71,FALSE,,
#12428,11/10/24 9:46,,Classic Tee 01,1,22,0,paid,fulfilled,190,0,9.99,37.53,237.52,USD,rcamrwaz173@yahoo.com,Customer 2173,VIC,Australia,190,237.52,FALSE,,
#6502,2/7/25 4:12,,Starter Kit C,2,79,0,paid,partial,158,0,4.99,15.44,178.43,USD,wjhuhzob937@brand.com,Customer 937,CA,United States,158,178.43,FALSE,,
#6592,3/15/25 22:21,,Hoodie 01,1,55,4.74,paid,fulfilled,55,4.74,4.99,4.11,59.36,USD,ibochyunbo937@brand.com,Customer 937,WA,United States,50.26,59.36,FALSE,,
#5009,6/23/25 7:53,,Revive Mask M,1,29,0,paid,fulfilled,351,0,6.99,56.39,414.38,USD,vjzpar173@brand.com,Customer 2173,VIC,Australia,351,414.38,FALSE,,
#8556,9/13/24 19:27,,Revive Mask M,1,29,0,refunded,fulfilled,57,0,6.99,5.01,0,USD,yheeaacg173@gmail.com,Customer 2173,BC,Canada,57,0,FALSE,,
#5313,6/23/25 22:32,,Light Jacket 01,1,79,26.26,paid,partial,79,26.26,4.99,4.35,62.08,USD,vafimusgn173@yahoo.com,Customer 2173,NY,United States,52.74,62.08,FALSE,,
#2858,10/10/24 3:41,,Radiance Serum A,1,39,0,paid,unfulfilled,39,0,4.99,3.16,47.15,USD,wpsald340@yahoo.com,Customer 3340,CA,United States,39,47.15,FALSE,,
#5238,2/24/25 13:00,,Starter Kit C,1,79,0,paid,fulfilled,183,0,0,17.36,200.36,USD,lpbiiyeqz471@gmail.com,Customer 1471,NY,United States,183,200.36,FALSE,,
#10168,8/5/25 9:32,,Premium Tee 02,1,28,2.18,paid,fulfilled,28,2.18,9.99,2.83,38.64,USD,pbyugj173@gmail.com,Customer 2173,NY,United States,25.82,38.64,FALSE,,
#8972,4/11/25 16:59,,Revive Mask M,1,29,0,paid,fulfilled,29,0,4.99,3.1,37.09,USD,nsiyqcscmb173@hotmail.com,Customer 2173,NY,United States,29,37.09,FALSE,,
#2835,3/15/25 15:07,,Cap 01,2,19,0.52,paid,fulfilled,67,0.83,0,5.21,71.38,USD,biznfm173@gmail.com,Customer 2173,IL,United States,66.17,71.38,FALSE,,
#10131,6/21/25 0:16,,Hoodie 01,1,55,13.21,paid,fulfilled,55,13.21,0,2.75,44.54,USD,seewsy173@yahoo.com,Customer 2173,NY,United States,41.79,44.54,FALSE,,
#8519,4/7/25 18:42,,Revive Mask M,1,29,0,paid,fulfilled,29,0,6.99,4.5,40.49,USD,slimzvoqq173@gmail.com,Customer 2173,NSW,Australia,29,40.49,FALSE,,
#2910,4/19/25 3:10,,Leggings 01,3,49,38.46,paid,fulfilled,281,66.62,4.99,16.24,235.61,USD,iuaeety173@brand.com,Customer 2173,TX,United States,214.38,235.61,FALSE,,
#12477,6/25/25 0:07,,Light Jacket 01,1,79,5.53,paid,partial,79,5.53,4.99,6.45,84.91,USD,mlyuaf937@brand.com,Customer 937,QC,Canada,73.47,84.91,FALSE,,
#6060,11/27/24 8:16,,Clarifying Toner X,1,25,6.12,paid,fulfilled,25,6.12,0,1.4,20.28,USD,dbbbms937@yahoo.com,Customer 937,FL,United States,18.88,20.28,FALSE,,
#12252,6/13/25 2:49,,Revive Mask M,3,29,0,paid,fulfilled,185,0,6.99,15.22,207.21,USD,qilydf920@brand.com,Customer 4920,FL,United States,185,207.21,FALSE,,
#7856,2/11/25 17:11,,Hydra Cream B,1,49,0,paid,fulfilled,272,0,0,25.08,297.08,USD,qalyqsb937@gmail.com,Customer 937,VIC,Australia,272,297.08,FALSE,,
#4688,11/23/24 3:51,,Hoodie 01,2,55,0,paid,fulfilled,268,0,0,25.25,293.25,USD,uotrhiapa173@brand.com,Customer 2173,QC,Canada,268,293.25,FALSE,,
#3976,2/1/25 13:34,,Classic Tee 01,1,22,0,paid,fulfilled,22,0,0,1.73,23.73,USD,ifxzhyat173@gmail.com,Customer 2173,NY,United States,22,23.73,FALSE,,
#4085,1/5/25 10:02,,Hoodie 01,2,55,0,paid,fulfilled,110,0,6.99,23.03,140.02,USD,ukvwrogc820@gmail.com,Customer 1820,VIC,Australia,110,140.02,FALSE,,
#7897,4/9/25 0:36,,Premium Tee 02,1,28,6.2,paid,partial,182,45.81,6.99,9.76,152.94,USD,epyhzagjyr173@yahoo.com,Customer 2173,WA,United States,136.19,152.94,FALSE,,
#8370,6/11/25 0:55,,Repair Eye Gel G,1,45,4.05,paid,unfulfilled,45,4.05,4.99,4.83,50.77,USD,smaulygnkp173@yahoo.com,Customer 2173,ENG,United Kingdom,40.95,50.77,FALSE,,
#8668,1/6/25 5:20,,Clarifying Toner X,2,25,0,paid,unfulfilled,105,0,9.99,8.02,123.01,USD,wzjpgxn173@hotmail.com,Customer 2173,QC,Canada,105,123.01,FALSE,,
#12599,6/30/25 7:03,,Light Jacket 01,1,79,13.14,paid,fulfilled,79,13.14,0,4.46,70.32,USD,lzlhnvn173@hotmail.com,Customer 2173,NY,United States,65.86,70.32,FALSE,,
#4516,2/9/25 21:22,,Hydra Cream B,2,49,4.87,paid,fulfilled,137,6.76,0,11.18,141.42,USD,caldketom173@hotmail.com,Customer 2173,WA,United States,130.24,141.42,FALSE,,
#4629,6/9/25 9:54,,Cap 01,1,19,0,paid,fulfilled,187,0,4.99,34.53,226.52,USD,ftcremwwe173@gmail.com,Customer 2173,NSW,Australia,187,226.52,FALSE,,
#5419,6/19/25 22:32,,Light Jacket 01,2,79,4.51,paid,partial,183,5.2,0,16.74,194.54,USD,enjpyyygn173@yahoo.com,Customer 2173,QC,Canada,177.8,194.54,FALSE,,
#6907,6/10/25 7:55,,Socks 3-Pack,1,14,0,paid,partial,39,0,4.99,4.01,48,USD,mmhxyj173@brand.com,Customer 2173,ENG,United Kingdom,39,48,FALSE,,
#6241,9/28/24 15:24,,Light Jacket 01,1,79,0,paid,fulfilled,104,0,0,9.04,113.04,USD,jisqtpqrzz173@yahoo.com,Customer 2173,FL,United States,104,113.04,FALSE,,
#3440,5/3/25 15:54,,Premium Tee 02,1,28,0,paid,fulfilled,28,0,0,5.12,33.12,USD,oqgbvijlr173@hotmail.com,Customer 2173,NSW,Australia,28,33.12,FALSE,,
#8732,4/1/25 21:06,,Hoodie 01,1,55,0,refunded,unfulfilled,55,0,4.99,5.5,0,USD,ubaddd173@hotmail.com,Customer 2173,TX,United States,55,0,FALSE,,
#4914,12/13/24 19:52,,Starter Kit C,1,79,18.32,paid,fulfilled,183,42.42,0,10.73,151.31,USD,oksifft173@brand.com,Customer 2173,NY,United States,140.58,151.31,FALSE,,
#9707,11/2/24 20:29,,Cap 01,1,19,0,paid,fulfilled,103,0,6.99,18.49,128.48,USD,yaifqdcbq173@gmail.com,Customer 2173,VIC,Australia,103,128.48,FALSE,,
#7667,4/12/25 4:57,,Cap 01,1,19,0,partially_refunded,partial,19,0,0,1.48,14.29,USD,qgimlyenm173@yahoo.com,Customer 2173,QC,Canada,19,14.29,FALSE,,
#8746,11/10/24 12:58,,Glow Oil L,3,35,0,paid,fulfilled,105,0,0,8.7,113.7,USD,rtodnmslf937@brand.com,Customer 937,TX,United States,105,113.7,FALSE,,
#7702,7/2/25 3:07,,Hoodie 01,1,55,0,paid,fulfilled,55,0,4.99,3.73,63.72,USD,mgdpoektl471@hotmail.com,Customer 1471,WA,United States,55,63.72,FALSE,,
#7807,6/7/25 2:21,,Glow Oil L,2,35,15.24,paid,fulfilled,70,15.24,4.99,4.77,64.52,USD,ggonfscxpw173@brand.com,Customer 2173,BC,Canada,54.76,64.52,FALSE,,
#3947,4/20/25 9:43,,Glow Oil L,1,35,5.4,paid,fulfilled,35,5.4,0,3.88,33.48,USD,prpgwpv173@gmail.com,Customer 2173,VIC,Australia,29.6,33.48,FALSE,,
#12410,7/2/25 3:03,,Glow Oil L,1,35,0,paid,partial,35,0,9.99,3.65,48.64,USD,czdavlhlsi471@hotmail.com,Customer 1471,IL,United States,35,48.64,FALSE,,
#8830,7/2/25 5:35,,Shorts 01,1,35,0,paid,fulfilled,35,0,4.99,3.26,43.25,USD,qmypap173@hotmail.com,Customer 2173,NY,United States,35,43.25,FALSE,,
#4951,3/28/25 19:08,,Leggings 01,2,49,0,paid,partial,98,0,4.99,10.54,113.53,USD,igerajq173@yahoo.com,Customer 2173,ENG,United Kingdom,98,113.53,FALSE,,
#3609,3/23/25 6:54,,Repair Eye Gel G,1,45,5.8,paid,fulfilled,45,5.8,0,3.11,42.31,USD,cxlovmnbbp173@brand.com,Customer 2173,IL,United States,39.2,42.31,FALSE,,
#6122,2/10/25 17:05,,Foam Cleanser F,4,21,8.6,paid,fulfilled,84,8.6,4.99,14.67,95.06,USD,lcvedixfpp173@yahoo.com,Customer 2173,VIC,Australia,75.4,95.06,FALSE,,
#8441,4/26/25 4:24,,Classic Tee 01,1,22,0,paid,unfulfilled,22,0,0,2.58,24.58,USD,wqlgng173@gmail.com,Customer 2173,VIC,Australia,22,24.58,FALSE,,
#12605,11/19/24 14:49,,Hoodie 01,3,55,0,paid,fulfilled,165,0,0,22.75,187.75,USD,ihngzupz937@yahoo.com,Customer 937,ENG,United Kingdom,165,187.75,FALSE,,
#7170,3/25/25 4:37,,Shorts 01,1,35,0,paid,fulfilled,173,0,6.99,13.85,193.84,USD,jwojhijj173@hotmail.com,Customer 2173,NY,United States,173,193.84,FALSE,,
#7617,11/18/24 6:52,,Premium Tee 02,1,28,1.78,paid,fulfilled,67,3.99,0,11.42,74.43,USD,robzkamg173@yahoo.com,Customer 2173,NSW,Australia,63.01,74.43,FALSE,,
#2729,11/2/24 19:27,,Classic Tee 01,1,22,0.8,paid,fulfilled,22,0.8,4.99,2.88,29.07,USD,xxsiijoumb173@brand.com,Customer 2173,VIC,Australia,21.2,29.07,FALSE,,
#2738,2/22/25 7:04,,Socks 3-Pack,1,14,0,paid,fulfilled,93,0,6.99,9.41,109.4,USD,vzfxrwxru173@hotmail.com,Customer 2173,TX,United States,93,109.4,FALSE,,
#8030,3/19/25 21:42,,Cap 01,2,19,8.02,paid,fulfilled,155,36.83,0,9.15,127.32,USD,pfwddcqjum471@brand.com,Customer 1471,WA,United States,118.17,127.32,FALSE,,
#5710,10/11/24 15:08,,Glow Oil L,1,35,0,paid,unfulfilled,88,0,0,8.23,96.23,USD,zvoabfjkr173@brand.com,Customer 2173,NY,United States,88,96.23,FALSE,,
#6567,11/10/24 17:17,,Hydra Cream B,1,49,0,paid,fulfilled,49,0,0,4.77,53.77,USD,tugcnttnb937@brand.com,Customer 937,VIC,Australia,49,53.77,FALSE,,
#4012,11/23/24 11:41,,Repair Eye Gel G,2,45,2.95,paid,fulfilled,90,2.95,4.99,13.27,105.31,USD,yhqkgult937@hotmail.com,Customer 937,ENG,United Kingdom,87.05,105.31,FALSE,,
#12042,3/17/25 6:56,,Starter Kit C,2,79,0,paid,fulfilled,267,0,4.99,30.63,302.62,USD,frsargsaa340@hotmail.com,Customer 3340,NSW,Australia,267,302.62,FALSE,,
#3644,2/6/25 5:52,,Hoodie 01,1,55,13.48,paid,fulfilled,239,56.9,0,22.73,204.83,USD,ggfzjwf937@hotmail.com,Customer 937,NSW,Australia,182.1,204.83,FALSE,,
#12516,12/9/24 16:24,,Glow Oil L,2,35,0,paid,fulfilled,374,0,4.99,23.62,402.61,USD,bqfwufldr937@hotmail.com,Customer 937,NY,United States,374,402.61,FALSE,,
#5713,12/7/24 23:04,,Revive Mask M,2,29,0,paid,fulfilled,238,0,4.99,20.48,263.47,USD,zhqdxjj173@yahoo.com,Customer 2173,ON,Canada,238,263.47,FALSE,,
#11480,11/4/24 8:35,,Starter Kit C,1,79,19.67,paid,fulfilled,166,41.66,6.99,11.9,143.23,USD,dcsytjebc173@hotmail.com,Customer 2173,TX,United States,124.34,143.23,FALSE,,
#4720,11/10/24 19:54,,Shorts 01,1,35,0,paid,fulfilled,70,0,9.99,6.82,86.81,USD,zjiilc770@hotmail.com,Customer 1770,NY,United States,70,86.81,FALSE,,
#12418,4/23/25 3:51,,Foam Cleanser F,1,21,0,paid,fulfilled,21,0,6.99,2.66,30.65,USD,hppaqibr173@hotmail.com,Customer 2173,NSW,Australia,21,30.65,FALSE,,
#7428,11/29/24 1:28,,Foam Cleanser F,2,21,0,paid,partial,42,0,0,4.67,46.67,USD,xfxthljmx173@gmail.com,Customer 2173,NSW,Australia,42,46.67,FALSE,,
#2865,8/24/25 15:39,,Foam Cleanser F,1,21,0,paid,fulfilled,149,0,6.99,21.32,177.31,USD,opaqeao173@brand.com,Customer 2173,VIC,Australia,149,177.31,TRUE,,
#5500,9/22/24 1:06,,Revive Mask M,3,29,8.15,paid,partial,115,11.12,4.99,8.86,117.73,USD,ooapyduqoq820@brand.com,Customer 1820,TX,United States,103.88,117.73,FALSE,,
#6895,4/1/25 7:14,,Socks 3-Pack,1,14,0,paid,unfulfilled,14,0,0,0.84,14.84,USD,zmipqoca173@brand.com,Customer 2173,QC,Canada,14,14.84,FALSE,,
#7532,7/31/25 17:07,,Shorts 01,2,35,0,paid,partial,109,0,4.99,19.32,133.31,USD,gkgyshrim820@hotmail.com,Customer 1820,ENG,United Kingdom,109,133.31,FALSE,,
#12095,4/29/25 17:28,,Hydra Cream B,1,49,15.5,paid,fulfilled,49,15.5,4.99,3.28,41.77,USD,idsudgvwp173@hotmail.com,Customer 2173,CA,United States,33.5,41.77,FALSE,,
#11770,11/4/24 21:38,11/6/24 21:38,Radiance Serum A,1,39,0,refunded,partial,197,0,4.99,17.04,0,USD,dahmfpbwgz471@yahoo.com,Customer 1471,TX,United States,197,0,FALSE,,
#3638,12/10/24 23:29,,Radiance Serum A,1,39,0,paid,fulfilled,39,0,4.99,2.68,46.67,USD,qbqbdkpt173@brand.com,Customer 2173,QC,Canada,39,46.67,FALSE,,
